"","id","title","languages"
"1914",11565,"Big Momma's House 2","English"
"1915",6073,"The Mexican","English"
"1916",6073,"The Mexican","Español"
"1917",16996,"17 Again","English"
"1918",193610,"The Other Woman","English"
"1919",19912,"The Final Destination","English"
"1920",296098,"Bridge of Spies","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"1921",296098,"Bridge of Spies","English"
"1922",296098,"Bridge of Spies","Deutsch"
"1923",8007,"Behind Enemy Lines","Ceský"
"1924",8007,"Behind Enemy Lines","English"
"1925",8007,"Behind Enemy Lines","Español"
"1926",8007,"Behind Enemy Lines",""
"1927",32823,"Get Him to the Greek","English"
"1928",4380,"Shall We Dance?","English"
"1929",11551,"Small Soldiers","English"
"1930",11551,"Small Soldiers","Français"
"1931",11551,"Small Soldiers","Magyar"
"1932",11551,"Small Soldiers","Español"
"1933",10336,"Spawn","English"
"1934",11362,"The Count of Monte Cristo","English"
"1935",50348,"The Lincoln Lawyer","English"
"1936",48138,"Unknown","English"
"1937",48138,"Unknown","Deutsch"
"1938",48138,"Unknown","Türkçe"
"1939",48138,"Unknown","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"1940",1124,"The Prestige","English"
"1941",227159,"Horrible Bosses 2","English"
"1942",68179,"Escape from Planet Earth","English"
"1943",1579,"Apocalypto","English"
"1944",708,"The Living Daylights","English"
"1945",708,"The Living Daylights","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"1946",708,"The Living Daylights","Français"
"1947",708,"The Living Daylights","Deutsch"
"1948",708,"The Living Daylights","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"1949",708,"The Living Daylights","Ceský"
"1950",708,"The Living Daylights","Slovencina"
"1951",34851,"Predators","English"
"1952",34851,"Predators","Español"
"1953",34851,"Predators","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"1954",9930,"Legal Eagles","English"
"1955",1586,"Secret Window","English"
"1956",2044,"The Lake House","English"
"1957",9913,"The Skeleton Key","English"
"1958",71864,"The Odd Life of Timothy Green","English"
"1959",71864,"The Odd Life of Timothy Green","Español"
"1960",10761,"Made of Honor","English"
"1961",10761,"Made of Honor","Français"
"1962",10761,"Made of Honor","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"1963",209451,"Jersey Boys","English"
"1964",11975,"The Rainmaker","English"
"1965",4970,"Gothika","English"
"1966",11831,"Amistad","English"
"1967",11831,"Amistad","Español"
"1968",9096,"Medicine Man","English"
"1969",440,"Aliens vs Predator: Requiem","English"
"1970",11011,"RiÂ¢hie RiÂ¢h","English"
"1971",11011,"RiÂ¢hie RiÂ¢h","Latin"
"1972",10641,"Autumn in New York","English"
"1973",11172,"Music and Lyrics","English"
"1974",39513,"Paul","English"
"1975",82687,"The Guilt Trip","English"
"1976",41446,"Scream 4","English"
"1977",8224,"8MM","English"
"1978",10537,"The Doors","English"
"1979",225886,"Sex Tape","English"
"1980",10385,"Hanging Up","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"1981",55779,"Final Destination 5","English"
"1982",55779,"Final Destination 5","<U+5E7F><U+5DDE><U+8BDD> / <U+5EE3><U+5DDE><U+8A71>"
"1983",10154,"Mickey Blue Eyes","English"
"1984",10647,"Pay It Forward","English"
"1985",11431,"Fever Pitch","English"
"1986",11431,"Fever Pitch","Polski"
"1987",11431,"Fever Pitch","Português"
"1988",8457,"Drillbit Taylor","English"
"1989",188161,"A Million Ways to Die in the West","English"
"1990",8850,"The Shadow","English"
"1991",64685,"Extremely Loud & Incredibly Close","English"
"1992",38357,"Morning Glory","English"
"1993",38357,"Morning Glory","<U+0423><U+043A><U+0440><U+0430><U+0457><U+043D><U+0441><U+044C><U+043A><U+0438><U+0439>"
"1994",10060,"Get Rich or Die Tryin'","English"
"1995",11398,"The Art of War","English"
"1996",1833,"Rent","English"
"1997",10391,"Bless the Child","English"
"1998",8970,"The Out-of-Towners","English"
"1999",9306,"The Island of Dr. Moreau","English"
"2000",11370,"The Musketeer","English"
"2001",11370,"The Musketeer","Magyar"
"2002",12184,"The Other Boleyn Girl","English"
"2003",1921,"Sweet November","English"
"2004",1683,"The Reaping","Español"
"2005",1683,"The Reaping","English"
"2006",203,"Mean Streets","English"
"2007",203,"Mean Streets","Italiano"
"2008",11858,"Renaissance Man","English"
"2009",11858,"Renaissance Man","Español"
"2010",62835,"Colombiana","English"
"2011",62835,"Colombiana","Español"
"2012",18937,"Quest for Camelot","English"
"2013",13536,"City By The Sea","English"
"2014",15556,"At First Sight","English"
"2015",10718,"Torque","English"
"2016",11062,"City Hall","English"
"2017",10802,"Showgirls","English"
"2018",1887,"Marie Antoinette","English"
"2019",1887,"Marie Antoinette","Français"
"2020",1887,"Marie Antoinette","Latin"
"2021",6071,"Kiss of Death","English"
"2022",10461,"Get Carter","English"
"2023",80278,"The Impossible","English"
"2024",80278,"The Impossible","Español"
"2025",80278,"The Impossible","svenska"
"2026",80278,"The Impossible","<U+0E20><U+0E32><U+0E29><U+0E32><U+0E44><U+0E17><U+0E22>"
"2027",12704,"Ishtar","English"
"2028",10315,"Fantastic Mr. Fox","English"
"2029",16643,"Life or Something Like It","English"
"2030",2687,"Memoirs of an Invisible Man","English"
"2031",194,"AmÃ©lie","Français"
"2032",194,"AmÃ©lie","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"2033",11025,"New York Minute","English"
"2034",8849,"Alfie","English"
"2035",78698,"Big Miracle","English"
"2036",30943,"The Deep End of the Ocean","English"
"2037",9544,"FearDotCom","English"
"2038",9544,"FearDotCom","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"2039",24418,"Cirque du Freak: The Vampire's Assistant","English"
"2040",7288,"Duplex","English"
"2041",14655,"Soul Men","English"
"2042",24575,"Raise the Titanic","English"
"2043",10366,"Universal Soldier: The Return","English"
"2044",19898,"Pandorum","English"
"2045",19898,"Pandorum","Ti<U+1EBF>ng Vi<U+1EC7>t"
"2046",19898,"Pandorum","Deutsch"
"2047",4965,"Impostor","English"
"2048",15074,"Extreme Ops","English"
"2049",56715,"Just Visiting","English"
"2050",56715,"Just Visiting","Français"
"2051",1272,"Sunshine","English"
"2052",72358,"A Thousand Words","English"
"2053",20542,"Delgo","English"
"2054",20542,"Delgo","Polski"
"2055",266396,"The Gunman","Español"
"2056",266396,"The Gunman","English"
"2057",9978,"Stormbreaker","English"
"2058",8271,"Disturbia","English"
"2059",8271,"Disturbia","Español"
"2060",10428,"Hackers","English"
"2061",10428,"Hackers","Italiano"
"2062",10428,"Hackers","<U+65E5><U+672C><U+8A9E>"
"2063",10428,"Hackers","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"2064",5353,"The Hunting Party","English"
"2065",5353,"The Hunting Party","Magyar"
"2066",5353,"The Hunting Party",""
"2067",11934,"The Hudsucker Proxy","English"
"2068",14392,"The Warlords","<U+666E><U+901A><U+8BDD>"
"2069",19495,"Nomad: The Warrior","English"
"2070",19495,"Nomad: The Warrior","<U+049B><U+0430><U+0437><U+0430><U+049B>"
"2071",19495,"Nomad: The Warrior","Româna"
"2072",110415,"Snowpiercer","English"
"2073",110415,"Snowpiercer","Français"
"2074",110415,"Snowpiercer","<U+65E5><U+672C><U+8A9E>"
"2075",110415,"Snowpiercer","<U+D55C><U+AD6D><U+C5B4>/<U+C870><U+C120><U+B9D0>"
"2076",77459,"A Monster in Paris","Français"
"2077",26486,"The Last Shot","English"
"2078",9495,"The Crow","English"
"2079",256040,"Baahubali: The Beginning",""
"2080",256040,"Baahubali: The Beginning","<U+0C24><U+0C46><U+0C32><U+0C41><U+0C17><U+0C41>"
"2081",256040,"Baahubali: The Beginning","<U+0939><U+093F><U+0928><U+094D><U+0926><U+0940>"
"2082",256040,"Baahubali: The Beginning","<U+0BA4><U+0BAE><U+0BBF><U+0BB4><U+0BCD>"
"2083",24420,"The Time Traveler's Wife","English"
"2084",1257,"Because I Said So","English"
"2085",62214,"Frankenweenie","English"
"2086",16320,"Serenity","English"
"2087",16320,"Serenity","<U+666E><U+901A><U+8BDD>"
"2088",8842,"Against the Ropes","English"
"2089",9531,"Superman III","English"
"2090",9531,"Superman III","Italiano"
"2091",9531,"Superman III","Español"
"2092",9531,"Superman III","<U+0E20><U+0E32><U+0E29><U+0E32><U+0E44><U+0E17><U+0E22>"
"2093",64807,"Grudge Match","English"
"2094",12289,"Red Cliff","<U+666E><U+901A><U+8BDD>"
"2095",12289,"Red Cliff","<U+0E20><U+0E32><U+0E29><U+0E32><U+0E44><U+0E17><U+0E22>"
"2096",11529,"Sweet Home Alabama","English"
"2097",20943,"The Ugly Truth","English"
"2098",9099,"Sgt. Bilko","English"
"2099",9488,"Spy Kids 2: The Island of Lost Dreams","English"
"2100",193,"Star Trek: Generations","English"
"2101",44865,"The Grandmaster","<U+5E7F><U+5DDE><U+8BDD> / <U+5EE3><U+5DDE><U+8A71>"
"2102",44865,"The Grandmaster","<U+65E5><U+672C><U+8A9E>"
"2103",44865,"The Grandmaster","<U+666E><U+901A><U+8BDD>"
"2104",55787,"Water for Elephants","English"
"2105",55787,"Water for Elephants","Polski"
"2106",257932,"Dragon Nest: Warriors' Dawn","<U+5E7F><U+5DDE><U+8BDD> / <U+5EE3><U+5DDE><U+8A71>"
"2107",257932,"Dragon Nest: Warriors' Dawn","English"
"2108",257932,"Dragon Nest: Warriors' Dawn","<U+666E><U+901A><U+8BDD>"
"2109",257932,"Dragon Nest: Warriors' Dawn","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"2110",10400,"The Hurricane","English"
"2111",1957,"Enough","English"
"2112",10833,"Heartbreakers","English"
"2113",10833,"Heartbreakers","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"2114",256961,"Paul Blart: Mall Cop 2","English"
"2115",5852,"Angel Eyes","English"
"2116",12312,"Joe Somebody","English"
"2117",622,"The Ninth Gate","English"
"2118",622,"The Ninth Gate","Français"
"2119",622,"The Ninth Gate","Latin"
"2120",622,"The Ninth Gate","Polski"
"2121",622,"The Ninth Gate","Português"
"2122",622,"The Ninth Gate","Español"
"2123",11306,"Extreme Measures","English"
"2124",12508,"Rock Star","English"
"2125",25793,"Precious","English"
"2126",25793,"Precious","Italiano"
"2127",10534,"White Squall","Dansk"
"2128",10534,"White Squall","English"
"2129",10534,"White Squall","Français"
"2130",10534,"White Squall","Deutsch"
"2131",1091,"The Thing","English"
"2132",1091,"The Thing","Norsk"
"2133",87421,"Riddick","English"
"2134",10871,"Switchback","English"
"2135",13503,"Texas Rangers","English"
"2136",13600,"City of Ember","English"
"2137",68722,"The Master","English"
"2138",14324,"Virgin Territory","English"
"2139",14324,"Virgin Territory","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"2140",14325,"The Express","English"
"2141",299687,"The 5th Wave","English"
"2142",312221,"Creed","English"
"2143",23168,"The Town","English"
"2144",76494,"What to Expect When You're Expecting","English"
"2145",4944,"Burn After Reading","English"
"2146",10488,"Nim's Island","English"
"2147",96721,"Rush","English"
"2148",96721,"Rush","Deutsch"
"2149",96721,"Rush","Italiano"
"2150",96721,"Rush","Français"
"2151",334,"Magnolia","English"
"2152",334,"Magnolia","Français"
"2153",334,"Magnolia","Deutsch"
"2154",23742,"Cop Out","English"
"2155",23742,"Cop Out","Español"
"2156",259694,"How to Be Single","English"
"2157",62837,"Dolphin Tale","English"
"2158",8966,"Twilight","English"
"2159",8470,"John Q","English"
"2160",8470,"John Q","Español"
"2161",11001,"Blue Streak","English"
"2162",138832,"We're the Millers","English"
"2163",16911,"The Inhabited Island","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"2164",2163,"Breakdown","English"
"2165",36670,"Never Say Never Again","English"
"2166",36670,"Never Say Never Again","Français"
"2167",36670,"Never Say Never Again","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"2168",36670,"Never Say Never Again","Español"
"2169",23048,"Hot Tub Time Machine","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"2170",23048,"Hot Tub Time Machine","English"
"2171",227735,"Dolphin Tale 2","English"
"2172",2155,"Reindeer Games","English"
"2173",8409,"A Man Apart","English"
"2174",8409,"A Man Apart","Español"
"2175",222936,"Aloha","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"2176",222936,"Aloha","English"
"2177",31908,"Ghosts of Mississippi","English"
"2178",10219,"Snow Falling on Cedars","Deutsch"
"2179",10219,"Snow Falling on Cedars","<U+65E5><U+672C><U+8A9E>"
"2180",10219,"Snow Falling on Cedars","English"
"2181",48171,"The Rite","English"
"2182",48171,"The Rite","Italiano"
"2183",48171,"The Rite","Magyar"
"2184",48171,"The Rite","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"2185",48171,"The Rite","Latin"
"2186",48171,"The Rite","Cymraeg"
"2187",782,"Gattaca","English"
"2188",782,"Gattaca","Esperanto"
"2189",75531,"Isn't She Great","English"
"2190",11802,"Space Chimps","English"
"2191",9776,"Head of State","English"
"2192",18785,"The Hangover","English"
"2193",365222,"Ip Man 3","<U+5E7F><U+5DDE><U+8BDD> / <U+5EE3><U+5DDE><U+8A71>"
"2194",365222,"Ip Man 3","English"
"2195",365222,"Ip Man 3","<U+666E><U+901A><U+8BDD>"
"2196",365222,"Ip Man 3","<U+0E20><U+0E32><U+0E29><U+0E32><U+0E44><U+0E17><U+0E22>"
"2197",817,"Austin Powers: The Spy Who Shagged Me","Deutsch"
"2198",817,"Austin Powers: The Spy Who Shagged Me","English"
"2199",268,"Batman","English"
"2200",268,"Batman","Français"
"2201",45054,"There Be Dragons","English"
"2202",943,"Lethal Weapon 3","English"
"2203",22881,"The Blind Side","English"
"2204",10054,"Spy Kids","Español"
"2205",10054,"Spy Kids","English"
"2206",51540,"Horrible Bosses","English"
"2207",44264,"True Grit","English"
"2208",350,"The Devil Wears Prada","English"
"2209",350,"The Devil Wears Prada","Français"
"2210",152,"Star Trek: The Motion Picture","English"
"2211",109431,"Identity Thief","English"
"2212",1598,"Cape Fear","English"
"2213",8065,"21","English"
"2214",271718,"Trainwreck","English"
"2215",11638,"Guess Who","Français"
"2216",11638,"Guess Who","English"
"2217",11638,"Guess Who","Polski"
"2218",11638,"Guess Who","Português"
"2219",409,"The English Patient","Deutsch"
"2220",409,"The English Patient","Italiano"
"2221",409,"The English Patient","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"2222",409,"The English Patient","English"
"2223",2118,"L.A. Confidential","English"
"2224",11459,"Sky High","English"
"2225",10806,"In & Out","English"
"2226",9348,"Species","English"
"2227",377,"A Nightmare on Elm Street","English"
"2228",8843,"The Cell","English"
"2229",9313,"The Man in the Iron Mask","English"
"2230",39486,"Secretariat","English"
"2231",1273,"TMNT","English"
"2232",13920,"Radio","English"
"2233",50544,"Friends with Benefits","English"
"2234",325133,"Neighbors 2: Sorority Rising","English"
"2235",140823,"Saving Mr. Banks","English"
"2236",1883,"Malcolm X","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"2237",1883,"Malcolm X","English"
"2238",89492,"This Is 40","English"
"2239",22949,"Old Dogs","English"
"2240",22949,"Old Dogs","<U+0423><U+043A><U+0440><U+0430><U+0457><U+043D><U+0441><U+044C><U+043A><U+0438><U+0439>"
"2241",12437,"Underworld: Rise of the Lycans","English"
"2242",2959,"License to Wed","English"
"2243",9957,"The Benchwarmers","English"
"2244",9957,"The Benchwarmers","Español"
"2245",11648,"Must Love Dogs","English"
"2246",11648,"Must Love Dogs",""
"2247",9366,"Donnie Brasco","<U+65E5><U+672C><U+8A9E>"
"2248",9366,"Donnie Brasco","English"
"2249",9366,"Donnie Brasco","Italiano"
"2250",1576,"Resident Evil","English"
"2251",609,"Poltergeist","English"
"2252",5516,"The Ladykillers","English"
"2253",5516,"The Ladykillers","Ti<U+1EBF>ng Vi<U+1EC7>t"
"2254",13051,"Max Payne","English"
"2255",13051,"Max Payne","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"2256",13051,"Max Payne","Español"
"2257",49530,"In Time","English"
"2258",34806,"The Back-Up Plan","English"
"2259",49022,"Something Borrowed","English"
"2260",11469,"Black Knight","English"
"2261",23479,"The Bad News Bears","English"
"2262",23479,"The Bad News Bears","Español"
"2263",11667,"Street Fighter","English"
"2264",11667,"Street Fighter","<U+65E5><U+672C><U+8A9E>"
"2265",423,"The Pianist","English"
"2266",423,"The Pianist","Deutsch"
"2267",423,"The Pianist","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"2268",2447,"The Nativity Story","English"
"2269",2447,"The Nativity Story","Português"
"2270",10066,"House of Wax","English"
"2271",10066,"House of Wax","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"2272",2288,"Closer","English"
"2273",88794,"J. Edgar","English"
"2274",13515,"Mirrors","English"
"2275",11979,"Queen of the Damned","English"
"2276",169,"Predator 2","English"
"2277",8090,"Untraceable","English"
"2278",11622,"Blast from the Past","Latin"
"2279",11622,"Blast from the Past","English"
"2280",11622,"Blast from the Past","Français"
"2281",11622,"Blast from the Past","Deutsch"
"2282",3604,"Flash Gordon","English"
"2283",9541,"Jersey Girl","English"
"2284",94348,"Alex Cross","English"
"2285",94348,"Alex Cross","Deutsch"
"2286",8197,"Midnight in the Garden of Good and Evil","English"
"2287",336004,"Heist","English"
"2288",35019,"Nanny McPhee and the Big Bang","English"
"2289",10410,"Hoffa","English"
"2290",10410,"Hoffa","Italiano"
"2291",10410,"Hoffa","Latin"
"2292",8836,"The X Files: I Want to Believe","English"
"2293",14442,"Ella Enchanted","English"
"2294",321741,"Concussion","English"
"2295",59965,"Abduction","English"
"2296",14175,"Valiant","English"
"2297",11004,"Wonder Boys","English"
"2298",11918,"Superhero Movie","English"
"2299",98357,"Broken City","English"
"2300",10012,"Cursed","English"
"2301",49526,"Premium Rush","<U+666E><U+901A><U+8BDD>"
"2302",49526,"Premium Rush","English"
"2303",268920,"Hot Pursuit","Español"
"2304",268920,"Hot Pursuit","English"
"2305",9093,"The Four Feathers","English"
"2306",119283,"Parker","English"
"2307",11823,"Wimbledon","English"
"2308",35169,"Furry Vengeance","English"
"2309",118957,"Bait","English"
"2310",849,"Krull","English"
"2311",4515,"Lions for Lambs","English"
"2312",18886,"Flight of the Intruder","English"
"2313",6575,"Walk Hard: The Dewey Cox Story","English"
"2314",6440,"The Shipping News","English"
"2315",13496,"American Outlaws","English"
"2316",18320,"The Young Victoria","English"
"2317",18320,"The Young Victoria","Magyar"
"2318",22787,"Whiteout","English"
"2319",22787,"Whiteout","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"2320",8967,"The Tree of Life","English"
"2321",37498,"Knock Off","English"
"2322",37498,"Knock Off","Italiano"
"2323",144336,"Sabotage","English"
"2324",9616,"The Order","English"
"2325",13056,"Punisher: War Zone","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
